"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2009","Hungary","Chain linked volumes (2005), million euro","Final consumption expenditure of households","45,898.2",""
"2009","Hungary","Chain linked volumes (2005), million euro","Gross capital formation","17,884.0",""
"2009","Hungary","Chain linked volumes (2005), million euro","Gross fixed capital formation","21,035.8",""
"2009","Hungary","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2009","Hungary","Chain linked volumes (2005), million euro","Exports of services","13,637.7",""
"2009","Hungary","Chain linked volumes (2005), million euro","Imports of services","12,668.1",""
"2009","Hungary","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2009","Hungary","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2009","Hungary","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2009","Malta","Chain linked volumes (2005), million euro","Gross domestic product at market prices","5,488.5",""
"2009","Malta","Chain linked volumes (2005), million euro","Final consumption expenditure","4,476.8",""
"2009","Malta","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","1,069.6",""
"2009","Malta","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","549.2",""
"2009","Malta","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","3,407.0",""
"2009","Malta","Chain linked volumes (2005), million euro","Final consumption expenditure of households","3,326.8",""
"2009","Malta","Chain linked volumes (2005), million euro","Gross capital formation","1,114.9",""
"2009","Malta","Chain linked volumes (2005), million euro","Gross fixed capital formation","981.9",""
"2009","Malta","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2009","Malta","Chain linked volumes (2005), million euro","Exports of services","6,365.0",""
"2009","Malta","Chain linked volumes (2005), million euro","Imports of services","5,292.0",""
"2009","Malta","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2009","Malta","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2009","Malta","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2009","Netherlands","Chain linked volumes (2005), million euro","Gross domestic product at market prices","573,206.1",""
"2009","Netherlands","Chain linked volumes (2005), million euro","Final consumption expenditure","411,638.5",""
"2009","Netherlands","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","148,361.8",""
"2009","Netherlands","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","96,590.9",""
"2009","Netherlands","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","263,284.9",""
"2009","Netherlands","Chain linked volumes (2005), million euro","Final consumption expenditure of households","258,264.3",""
"2009","Netherlands","Chain linked volumes (2005), million euro","Gross capital formation","119,595.0",""
"2009","Netherlands","Chain linked volumes (2005), million euro","Gross fixed capital formation","121,272.9",""
"2009","Netherlands","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2009","Netherlands","Chain linked volumes (2005), million euro","Exports of services","80,515.1",""
"2009","Netherlands","Chain linked volumes (2005), million euro","Imports of services","89,964.8",""
"2009","Netherlands","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2009","Netherlands","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2009","Netherlands","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2009","Austria","Chain linked volumes (2005), million euro","Gross domestic product at market prices","266,216.3",""
"2009","Austria","Chain linked volumes (2005), million euro","Final consumption expenditure","198,317.2",""
"2009","Austria","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","54,669.2",""
"2009","Austria","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","32,941.3",""
"2009","Austria","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","143,665.5",""
"2009","Austria","Chain linked volumes (2005), million euro","Final consumption expenditure of households","138,431.0",""
"2009","Austria","Chain linked volumes (2005), million euro","Gross capital formation","59,288.1",""
"2009","Austria","Chain linked volumes (2005), million euro","Gross fixed capital formation","58,470.0",""
"2009","Austria","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2009","Austria","Chain linked volumes (2005), million euro","Exports of services","36,460.9",""
"2009","Austria","Chain linked volumes (2005), million euro","Imports of services","24,833.4",""
"2009","Austria","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2009","Austria","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2009","Austria","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2009","Poland","Chain linked volumes (2005), million euro","Gross domestic product at market prices","299,923.1",""
"2009","Poland","Chain linked volumes (2005), million euro","Final consumption expenditure","242,241.4",""
"2009","Poland","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","52,841.0",""
"2009","Poland","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","28,394.8",""
"2009","Poland","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","189,473.5",""
"2009","Poland","Chain linked volumes (2005), million euro","Final consumption expenditure of households","186,677.0",""
"2009","Poland","Chain linked volumes (2005), million euro","Gross capital formation","64,085.9",""
"2009","Poland","Chain linked volumes (2005), million euro","Gross fixed capital formation","67,663.4",""
"2009","Poland","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2009","Poland","Chain linked volumes (2005), million euro","Exports of services","21,720.0",""
"2009","Poland","Chain linked volumes (2005), million euro","Imports of services","16,778.1",""
"2009","Poland","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2009","Poland","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2009","Poland","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2009","Portugal","Chain linked volumes (2005), million euro","Gross domestic product at market prices","160,533.0",""
"2009","Portugal","Chain linked volumes (2005), million euro","Final consumption expenditure","139,817.7",""
"2009","Portugal","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","34,619.9",""
"2009","Portugal","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","20,019.6",""
"2009","Portugal","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","105,203.0",""
"2009","Portugal","Chain linked volumes (2005), million euro","Final consumption expenditure of households","102,168.6",""
"2009","Portugal","Chain linked volumes (2005), million euro","Gross capital formation","34,038.5",""
"2009","Portugal","Chain linked volumes (2005), million euro","Gross fixed capital formation","34,753.5",""
"2009","Portugal","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2009","Portugal","Chain linked volumes (2005), million euro","Exports of services","12,886.6",""
"2009","Portugal","Chain linked volumes (2005), million euro","Imports of services","8,009.9",""
"2009","Portugal","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2009","Portugal","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2009","Portugal","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2009","Romania","Chain linked volumes (2005), million euro","Gross domestic product at market prices","93,374.1",""
"2009","Romania","Chain linked volumes (2005), million euro","Final consumption expenditure","83,650.9",""
"2009","Romania","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","14,493.1",""
"2009","Romania","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","7,598.7",""
"2009","Romania","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","68,737.2",""
"2009","Romania","Chain linked volumes (2005), million euro","Final consumption expenditure of households","67,323.5",""
"2009","Romania","Chain linked volumes (2005), million euro","Gross capital formation","25,926.7",""
"2009","Romania","Chain linked volumes (2005), million euro","Gross fixed capital formation","26,356.8",""
"2009","Romania","Chain linked volumes (2005), million euro","Changes in inventories",":",""
